id,name,position,year,Adjusted Estimate,Std. Error,z value,Pr(>|z|)
1376,Dan Borras-Quintero,Skipper,25,-1.46359818526417,0.783390579343098,-5.93419707614939,2.95286971728218e-09
1377,Elias Ricken,Skipper,27,-1.4715537804111896,0.810296215206757,-5.74697202476699,9.085575431526793e-09
1378,Quincy Spurlock,Skipper,25,-1.4741243008232199,0.509588628704383,-9.14329704103887,6.05767195088359e-20
1379,Luke Kleinrichert,Skipper,24,-1.4754617262482896,0.614717736673924,-7.58178485563553,3.40833137913279e-14
1380,Isaac Miller,Skipper,24,-1.4754687054001798,0.665994817581673,-6.998049357922,2.59550661969094e-12
1381,Isaac Sparber,Skipper,26,-1.49195118614433,0.500097847576882,-9.35246394073294,8.56292563991859e-21
1382,Cameron McLean,Skipper,26,-1.49684387586785,0.342293699355396,-13.6784281593311,1.3661395862336e-42
1383,Matthew Sexton,Skipper,28,-1.5081729703813198,0.403227957025328,-11.6394927205981,2.59554751637152e-31
1384,Zoe Flemate,Skipper,25,-1.5084905226226897,0.337881334533604,-13.8915232747564,7.13026156561869e-44
1385,Aidan Clark,Skipper,24,-1.5095341311954402,0.341831737940571,-13.7340378621258,6.34939362944666e-43
1386,Julien Waite,Skipper,27,-1.5122327641686595,0.595589968128124,-7.8870177734672,3.0949334482250107e-15
1387,Cameron Luck,Skipper,28,-1.5137297290729594,0.744106638288906,-6.31485513962742,2.70414653434814e-10
1388,Sadie Creemer,Skipper,25,-1.5148306256926598,0.224855089651105,-20.9024689329561,5.084597160173682e-97
1389,Kay Lyon,Skipper,27,-1.5198368193290794,1.18677021917373,-3.96456925146093,7.35285991981967e-05
1390,Andrew Down,Skipper,27,-1.5198785558702803,0.231174263320939,-20.3529337065296,4.37303492007275e-92
1391,Henry Powell,Skipper,26,-1.5235148169712596,0.314614046736388,-14.9666258260657,1.21322327821719e-50
1392,Alexander Chidester,Skipper,24,-1.5236809147929802,0.467449202090058,-10.0735583543522,7.23134581171775e-24
1393,Colin Kenny,Skipper,28,-1.5237032230657896,0.340910928866935,-13.8126962924688,2.13681336996674e-43
1394,Zuzanna Barska,Skipper,26,-1.5250700098628198,0.49816286559709,-9.45527303480116,3.2218003209643006e-21
1395,Samuel Trimble,Skipper,24,-1.5348351385306098,0.353630069956307,-13.3473690155094,1.22706698466064e-40
1396,Kaia Armas,Skipper,25,-1.5366737826803099,0.498681753732361,-9.46870353185435,2.83338400110763e-21
1397,Alex Schock,Skipper,25,-1.53792764941366,0.424668110042506,-11.1219171816257,9.81400767633247e-29
1398,Julian Drake,Skipper,25,-1.5389803793288697,0.454142192979527,-10.40241658343,2.41723793058462e-25
1399,Jack Bergman,Skipper,24,-1.5456480252555997,0.339277750484788,-13.9438672847023,3.4284793785806604e-44
1400,Juan Alcala,Skipper,26,-1.5460929971188997,0.444244659910527,-10.6501874400211,1.74014317792642e-26
1401,Nathan Hjort,Skipper,27,-1.5492990215595799,0.329835043446912,-14.3541294831464,1.00377989528095e-46
1402,Madison Roy,Skipper,25,-1.5522417542584495,0.7985974455557,-5.93219735522513,2.98907022760362e-09
1403,Matthew Scanlon,Skipper,25,-1.5526435597326498,0.296753552482697,-15.9655694776072,2.2200610962647295e-57
1404,Phoebe Milhollin,Skipper,28,-1.5527220008317797,0.425494492867545,-11.1350863064244,8.46629599563155e-29
1405,Thomas Clauson,Skipper,26,-1.5541816093034098,0.711555684700485,-6.66058554708192,2.72738757323282e-11
1406,Timothy Dolan,Skipper,25,-1.5586183950637502,0.261776809871908,-18.1215986914257,2.15248728003891e-73
1407,Calistoga Frerker,Skipper,28,-1.5605123661085796,0.35397716352615,-13.4068204259019,5.51531497419844e-41
1408,Molly McLeod,Skipper,25,-1.5625694671634602,0.293141606804148,-16.1961497689822,5.3684830325372404e-59
1409,Ella Sligh,Skipper,28,-1.56312457996424,0.278570241372113,-17.0453256483275,3.7862941631457906e-65
1410,Micaela Jorcino,Skipper,28,-1.56586618093931,0.4744336306002,-10.0141764298737,1.32057166318328e-23
1411,Joey Skerbeck,Skipper,27,-1.5762977450993199,0.233437210086843,-20.3973207334194,1.76631917160766e-92
1412,Isabelle Ouimet,Skipper,26,-1.57690427469938,0.406487962202108,-11.7152305053705,1.0650118377791e-31
1413,Noah Troyer,Skipper,25,-1.5793179457492,0.721557511893586,-6.60309645090146,4.02657377922376e-11
1414,Lucas Randle,Skipper,27,-1.5803866834924603,0.266787648270301,-17.8628306615632,2.29689624721975e-71
1415,John McCalmont,Skipper,27,-1.5811804747804996,0.315029221910728,-15.129949996473,1.02773464224903e-51
1416,Carmela D’Antuono,Skipper,24,-1.58387214471565,0.621167738404078,-7.67758489377619,1.6211581181556202e-14
1417,Aivan Durfee,Skipper,25,-1.5965263819449702,0.307572484845994,-15.546651660001,1.67644255325876e-54
1418,Peter Hall,Skipper,24,-1.5973254571680395,0.286123884299448,-16.714862406661,1.02155471279898e-62
1419,Collin Ross,Skipper,25,-1.6000712165578599,0.336790775116759,-14.2084269233786,8.12297375991805e-46
1420,Elizabeth Price,Skipper,25,-1.6007590006739902,0.849286153654175,-5.63526778370087,1.74786523449593e-08
1421,Rose von Eckartsberg,Skipper,25,-1.6018676478611202,0.19520648736018,-24.5230761167533,8.38231695747374e-133
1422,Brendan Chinn,Skipper,26,-1.6112328909026394,0.574922096487779,-8.34274560042278,7.25852085748972e-17
1423,Aidan Ulian,Skipper,27,-1.6146321780763802,0.612642432457409,-7.83463211808575,4.70217409123067e-15
1424,Kallista Halatsis,Skipper,27,-1.6168724035381294,0.482046563262808,-9.9618349546799,2.2389163243076e-23
1425,Henry Stockman,Skipper,26,-1.6216298345046503,0.547457466530646,-8.78027249335576,1.6307907024849098e-18
1426,Julia Priebke,Skipper,25,-1.6257980286757499,0.299924767642986,-16.0406690205696,6.6434805519598e-58
1427,Ayden Feria,Skipper,27,-1.6378766604505697,0.280753177051451,-17.1790489114334,3.81108246228825e-66
1428,Gianmarco Costa,Skipper,26,-1.6388146046027496,0.525702720360446,-9.17630881090325,4.4612163970938704e-20
1429,Nathan Sylvester,Skipper,25,-1.6390837133643896,0.367195683159011,-13.1381708303795,1.98978648876864e-39
1430,Noah Lovelace,Skipper,25,-1.6397375992718595,0.623427326437841,-7.73936799818727,9.99122085262276e-15
1431,Andrew Patterson,Skipper,26,-1.6434948283167903,0.74785108181193,-6.45675435378689,1.06972320999357e-10
1432,Michael Mignogna,Skipper,27,-1.6466342194268297,0.481714493590721,-10.0304852435865,1.11964989477693e-23
1433,Caden Meyers,Skipper,27,-1.6623504337498995,0.337531972672163,-14.361739705811,8.99407267678871e-47
1434,Jared Silver,Skipper,25,-1.6820880603049102,0.597553653768226,-8.14535051332714,3.78184790317277e-16
1435,Rylie Cataldo,Skipper,27,-1.6827676470225401,0.283912309813489,-17.1460108593991,6.73179599380262e-66
1436,Gavin Lamphier,Skipper,26,-1.6904936205529597,0.314838644492806,-15.4863121347894,4.29215209338089e-54
1437,Sienna Stromberg,Skipper,25,-1.6965670158521795,0.245236727465757,-19.906328739811,3.58654490447269e-88
1438,Neftali Guerrero,Skipper,26,-1.70381005382171,0.619371497387991,-7.89349521990632,2.9383882614080204e-15
1439,Ethan Menand,Skipper,27,-1.7038127360168098,0.799390214513265,-6.11592254622514,9.59999470916423e-10
1440,lucas kaemmerer,Skipper,26,-1.70771762732284,0.361008679512075,-13.5534512192131,7.55908200783115e-42
1441,Noa Brassfield,Skipper,25,-1.7107634607530096,0.436786581773802,-11.2090425054428,3.6815430753103897e-29
1442,Joseph Silveira,Skipper,24,-1.71258011726627,0.62825326543814,-7.79586241228243,6.397005924802081e-15
1443,Anna Servidio,Skipper,26,-1.7146690444919002,0.694426078913086,-7.05599212563816,1.71373530663928e-12
1444,Austin Lai,Skipper,24,-1.71759770040584,0.569761358252347,-8.60499493261705,7.632013203070949e-18
1445,Ian Peterson,Skipper,28,-1.71761452450998,0.531205401476599,-9.2295944488482,2.71658488118815e-20
1446,Talia Trigg,Skipper,26,-1.71966386632583,0.239462090158167,-20.4828236621619,3.06373130457008e-93
1447,Ted Johnston,Skipper,26,-1.7221957317353502,0.412521524147201,-11.8960862515888,1.24028662470264e-32
1448,Lydia LoPiccolo,Skipper,25,-1.7322584532464496,0.624387292231042,-7.87564771831305,3.3898211037116506e-15
1449,Jack Charlton,Skipper,27,-1.7405278188231699,0.25531223830157,-19.2929400946367,6.1570304799196896e-83
1450,Sophie Leduc,Skipper,26,-1.7420344876161402,0.316694334588703,-15.5583155416147,1.39728043443817e-54
1451,Laurel Krause,Skipper,24,-1.7458301650145303,0.375703618015871,-13.1247766290152,2.37481953729767e-39
1452,Millie Rose Taub,Skipper,26,-1.74604421277725,0.79223954472456,-6.22443066086574,4.83307830749281e-10
1453,Carly Irwin,Skipper,25,-1.75896829006783,0.185615506176584,-26.6365902939211,2.5595246824769e-156
1454,Rohit Rajan,Skipper,26,-1.7603127614752396,0.632066003163853,-7.82435479344998,5.10267118083887e-15
1455,Sebastian Helgesen,Skipper,27,-1.7727111583417998,0.443820710755544,-11.1709682273688,5.65609422109508e-29
1456,Victor Larimer,Skipper,28,-1.7782119985546596,0.416434218523782,-11.9188281796488,9.442730687145808e-33
1457,Alexander Oakes,Skipper,26,-1.7782778986906602,0.489439193697208,-10.1411449323324,3.62821896857894e-24
1458,William Robertson,Skipper,25,-1.7792007620088595,0.314879533396935,-15.7660188600045,5.33057022377828e-56
1459,Paige O’Dell,Skipper,27,-1.7890727963129796,0.421790004244671,-11.7932351322013,4.22975005454545e-32
1460,Alexandra Avery,Skipper,26,-1.79303107408287,0.311483767155775,-15.9822998793701,1.6976502139954798e-57
1461,Dalyan Yet,Skipper,26,-1.7958523194872202,0.379804806778208,-13.1147582409419,2.71045185397879e-39
1462,Zoe Folsetter,Skipper,25,-1.7988304976689098,0.584456221465138,-8.52762998284349,1.49376440977209e-17
1463,Daniel Borras-Quintero,Skipper,25,-1.8024889579982495,0.645399691521926,-7.72805584457803,1.09201442108728e-14
1464,Miguel Sanchez Navarro,Skipper,27,-1.8073069026844597,0.9412397970823,-5.30417733962916,1.13182243063696e-07
1465,Henry Campbell,Skipper,25,-1.8091868511040503,0.680036628564407,-7.34428491271724,2.0686205499930003e-13
1466,Ethan Eschbach,Skipper,25,-1.8166206687056294,0.539818718715229,-9.26573383888317,1.93740433605924e-20
1467,Olivia Blackmer,Skipper,28,-1.8188554625021998,0.980297499716975,-5.10462524295283,3.31450699342194e-07
1468,Timothy Verriere,Skipper,24,-1.8189984559706995,0.402912211682507,-12.4200612714876,2.03405654751258e-35
1469,Malcolm Renney,Skipper,24,-1.8203810424034903,0.479726361784445,-10.4342336409048,1.7300407756666902e-25
1470,Kevin Young,Skipper,28,-1.8205538550260099,0.742856973186604,-6.73851082491648,1.6001813863417298e-11
1471,Imogene Nuss,Skipper,28,-1.8245941947893898,0.439209329669832,-11.4063836000753,3.8854980323966895e-30
1472,Harry Boutemy,Skipper,24,-1.8283644637415501,0.706032058847584,-7.10103783683919,1.2382346829955598e-12
1473,Zachary Vance,Skipper,19,-1.8493997583397,0.528409955899186,-9.52782134834883,1.60618537985538e-21
1474,Nina Gonzalez,Skipper,27,-1.8534628136001703,0.852938495063605,-5.90741154598849,3.47524815277433e-09
1475,Alexander Macaulay,Skipper,24,-1.86955074335193,0.493286929057144,-10.2470719286442,1.21982877649607e-24
1476,Aidan Ramblas,Skipper,24,-1.8700603892168401,0.417566344823836,-12.1064744609774,9.75996966565408e-34
1477,George Wood,Skipper,27,-1.8704007430304297,0.533314370044865,-9.4795807635218,2.5530672631328506e-21
1478,Marguerite Eno,Skipper,27,-1.8716112513351297,0.478110451891531,-10.5766505030076,3.82384526475435e-26
1479,Edmund Redman,Skipper,26,-1.8717516284133002,0.258859528529959,-19.5354892179859,5.48181325513586e-85
1480,Kate Faranetta,Skipper,24,-1.8721664386140895,0.246773820415538,-20.4939175892106,2.43951229424221e-93
1481,Wesley Pratt,Skipper,25,-1.8728319061517698,0.985786305408411,-5.13095767161509,2.88271736232629e-07
1482,Ian Knox,Skipper,24,-1.8785856013967597,0.252128101518246,-20.0841614681612,1.01523037262396e-89
1483,Margaret Myers-Aldous,Skipper,25,-1.87872452208159,0.493286519268461,-10.2656777033922,1.0061202418039e-24
1484,Sean Kenealy,Skipper,25,-1.8800420244393696,0.24424977390446,-20.7379431457623,1.57518483124926e-95
1485,Sterling Thompson,Skipper,24,-1.88032937180003,0.476216396525166,-10.6370240691386,2.0042881046420398e-26
1486,Lily Brandt,Skipper,27,-1.88081226867904,0.692402041707316,-7.31657023474969,2.54388906098e-13
1487,Ross Ellis,Skipper,27,-1.88373122565408,0.712763979416646,-7.11164883775314,1.14664712371487e-12
1488,Danielle Clement,Skipper,26,-1.8894459564727897,0.687157784007196,-7.38497325466704,1.52484036854007e-13
1489,Anthony Thonnard,Skipper,26,-1.8927256939339503,0.427743780261157,-11.871409540988,1.66636132491311e-32
1490,megan keller,Skipper,24,-1.8958749794324503,0.76096043861996,-6.6771813904069,2.4358139852831094e-11
1491,Daniel Heitz,Skipper,26,-1.9000627267813202,0.75488140618648,-6.73650004525574,1.6224724294427197e-11
1492,Johnny Leadingham,Skipper,26,-1.9010486284939998,0.394815750124978,-12.882577574579,5.64193186391585e-38
1493,Adrian Whitney,Skipper,26,-1.9040683818105602,0.327278362893046,-15.5502619757064,1.5845633292275e-54
1494,Jack Beeson,Skipper,26,-1.9135391289035897,0.309965277657264,-16.4493748060968,8.473841051034361e-61
1495,Damian Uzonwanne,Skipper,27,-1.9182875530215298,0.311476119514922,-16.3848305967278,2.4545184613398e-60
1496,Georgia Green,Skipper,28,-1.9281512266948595,0.344418868124741,-14.8463037309545,7.35116302000875e-50
1497,Travis Bouck,Skipper,24,-1.9307721235657298,0.76961579645341,-6.6474311562965,2.9825240726929696e-11
1498,Malik Deslauriers,Skipper,24,-1.9330640199186298,0.418609310105291,-12.2268181727441,2.2352384225470598e-34
1499,Seton Dill,Skipper,27,-1.94050627161316,0.378482051188678,-13.5427879754714,8.740744507953969e-42
1500,William Avery,Skipper,27,-1.9406458900298698,0.436458520660354,-11.7441670801413,7.56643011859337e-32
1501,Addie Perez,Skipper,25,-1.94362265596664,0.666807990318388,-7.6915973272521,1.45309331905623e-14
1502,Kathryn Drennan,Skipper,26,-1.94648898203457,0.617068056626531,-8.31623809899633,9.07993204594588e-17
1503,Spencer Patten,Skipper,27,-1.9474131621746102,1.02208341412545,-5.02171250545432,5.12128003209481e-07
1504,Lucas Hurtado,Skipper,28,-1.9474545968609402,0.512251019504341,-10.0197955720693,1.2476072944837e-23
1505,David Carrion,Skipper,24,-1.9521610041231097,0.679368277359502,-7.56196171573845,3.9703525538669996e-14
1506,Cameron Gesswin,Skipper,24,-1.96297226396169,0.566240426014912,-9.09184142917894,9.73756396009551e-20
1507,Henrik Stjernfeldt,Skipper,27,-1.9719484513537995,0.27639090237977,-18.6588788093478,1.06951741551576e-77
1508,Christopher Moore,Skipper,26,-1.9756616600402697,0.636424148034955,-8.10914792616171,5.09759575392145e-16
1509,Stephen Blair,Skipper,24,-1.9765288262841998,0.444821246484262,-11.6040426738552,3.93061706134716e-31
1510,Mira Singh,Skipper,26,-1.9804510760913403,0.447774160025538,-11.5362775197956,8.659202347987791e-31
1511,Hans Scheyer,Skipper,28,-1.9810146576064498,0.689664188982517,-7.49090737244881,6.839907844316612e-14
1512,Jasper Sinatra,Skipper,26,-1.98605865833408,0.573221920659353,-9.02138311902383,1.85729329504318e-19
1513,Benjamin Koly,Skipper,26,-1.9862919296328196,0.602320777248759,-8.58593630691509,9.00995785083938e-18
1514,Silas Hodges,Skipper,27,-1.9901315255294603,0.398445147615822,-12.9888077610023,1.41615948160431e-38
1515,Dylan Zink,Skipper,27,-1.9907286643421798,0.355192321514269,-14.5721747092747,4.22232665042999e-48
1516,Kieran Lynch,Skipper,27,-1.9927462235585502,0.428079901644492,-12.0957375102728,1.11238763095852e-33
1517,Kaleth Cushman,Skipper,26,-1.9931831455530395,0.559473523119084,-9.25580716821061,2.1261779481713302e-20
1518,Blake Grossman,Skipper,26,-1.9945101607408895,0.462038998587759,-11.2105386703925,3.6198364939222e-29
1519,Kassidy Kennedy,Skipper,26,-2.0002740612165097,0.429279102720979,-12.0794837869002,1.3556814696476e-33
1520,Tony Harkins,Skipper,26,-2.00229570066447,0.529913927495743,-9.78930979477372,1.25147230031768e-22
1521,Julia Kane,Skipper,25,-2.0069621136261495,0.617744202212609,-8.40502912886228,4.27755413900253e-17
1522,Harrison Rohne,Skipper,26,-2.0143887170506996,0.42397995371861,-12.2637510844633,1.41781469344281e-34
1523,Nathan Briar,Skipper,26,-2.01619632189044,0.25068312250142,-20.7488728006314,1.2549928205838701e-95
1524,Conner Hedge,Skipper,26,-2.0176917473104097,0.448182599008876,-11.6088568788098,3.715494405724e-31
1525,Jolene Jirousek,Skipper,25,-2.0178586338409903,0.388936313960507,-13.3776516803364,8.16876624361249e-41
1526,Hongzhen Chen,Skipper,26,-2.0209166749042295,0.462832730586668,-11.2483673496077,2.35918495877738e-29
1527,Nathaniel Adams,Skipper,26,-2.02894669895912,0.329996872014856,-15.8005818881853,3.08258012822974e-56
1528,Kristen McDonough,Skipper,25,-2.02896565724538,0.414485968327327,-12.5798264738465,2.7262806858961003e-36
1529,Gavin Holmes,Skipper,27,-2.0297090213312496,0.304969215957946,-17.0997748251646,1.4897877701855401e-65
1530,Nadine Rouba,Skipper,26,-2.03227156348404,0.601324724251548,-8.67662221960803,4.07696571966546e-18
1531,Ethan Wickman,Skipper,25,-2.0523807264965,0.344422919158397,-15.2068179418815,3.18660171690487e-52
1532,Matthew Lefler,Skipper,29,-2.05574109752085,1.16305155117115,-4.50619492523789,6.60004619841685e-06
1533,Conall Lynch,Skipper,24,-2.05662111080353,0.362863972621351,-14.4456804931417,2.6690807886658103e-47
1534,Timothy Dolan,Skipper,26,-2.0573384859231303,0.311621952668353,-16.8233795507314,1.64501191750903e-63
1535,Pablo Ginorio,Skipper,27,-2.05769102670959,0.478805902700099,-10.9499212463763,6.6505412800530285e-28
1536,Kieran Boetger,Skipper,27,-2.05923827255824,0.720857938159861,-7.27526728234742,3.45735224437839e-13
1537,Emily Lo,Skipper,24,-2.0685664061189697,0.876765758091937,-5.99220744855398,2.0701161710603103e-09
1538,Kasym Qazi,Skipper,24,-2.07300166841827,0.645732541099124,-8.142996107374,3.85614665969731e-16
1539,Riley Benjaminson,Skipper,26,-2.07502375581894,0.409744748241144,-12.8377964050922,1.00700131962639e-37
1540,Glen Warren,Skipper,26,-2.07695718708144,0.462481903922003,-11.3780734826881,5.37745189793376e-30
1541,Alexis Di Stefano,Skipper,25,-2.0874052176679796,0.374486518484695,-14.0795485486618,5.07328439212909e-45
1542,Aidan Murphy,Skipper,25,-2.0879972102870696,0.726178136720439,-7.261569639453,3.82623922692527e-13
1543,Matt Averyt,Skipper,24,-2.08933761021181,0.300312436578898,-17.563486782149,4.69035408350637e-69
1544,Nathaniel Rubin,Skipper,28,-2.09268477066161,0.673472469370051,-7.83681725810563,4.621098149017181e-15
1545,Reed Rossell,Skipper,25,-2.09730944167405,0.326912025188962,-16.1587978869155,9.84630285910643e-59
1546,Laura MacMillan,Skipper,24,-2.0985082223459997,0.336011911613033,-15.7247524265973,1.02350106106934e-55
1547,Clare Rados,Skipper,27,-2.1045664576553196,0.502595662335548,-10.524886612094,6.63412719989426e-26
1548,Juan Moya,Skipper,25,-2.1104104450171595,0.754683640091857,-7.01698839599758,2.267014289953e-12
1549,Mitchel Soederberg,Skipper,25,-2.12387364001254,0.417774126022808,-12.7079902977987,5.33889266799397e-37
1550,Natalia Luna,Skipper,24,-2.1421254087808195,0.396170461716222,-13.4470431890841,3.20431113366318e-41
1551,Connor Bricco,Skipper,26,-2.15021678502232,0.458691363889065,-11.6318141242993,2.8399699791260103e-31
1552,John Cayen,Skipper,24,-2.15820666259352,0.298214617863866,-17.9179766606524,8.53773878093076e-72
1553,Charlotte Maffie,Skipper,25,-2.1585556792006595,0.530939770821207,-10.0647038949297,7.91250716488662e-24
1554,Aengus Onken,Skipper,28,-2.1641766508972897,0.310438971187687,-17.2316398633462,1.53730589473589e-66
1555,Beau Lauffer,Skipper,24,-2.1646321336525696,0.611599571942973,-8.74727236452028,2.185716974956e-18
1556,Abigale Airo,Skipper,24,-2.16866290955419,0.422409361707708,-12.6745742283418,8.18016488658223e-37
1557,Camden Wacha,Skipper,27,-2.17057599057799,0.250275577684519,-21.3994986657697,1.3505231926105e-101
1558,Maggie Burnham,Skipper,26,-2.17132053361215,0.770198168749318,-6.95472496703922,3.53250512360033e-12
1559,Karolina Debniak,Skipper,26,-2.1715275521463897,0.545075037708702,-9.82749728334787,8.57225797310486e-23
1560,Benjamin Karle,Skipper,28,-2.17523009090972,0.468702131073194,-11.4367433721551,2.73977627761158e-30
1561,Robert Scheer,Skipper,27,-2.1806251213734202,0.595224192757554,-9.01478986711086,1.97248244892895e-19
1562,Kate Adams,Skipper,28,-2.1822671195677903,0.456202130196236,-11.7655369505083,5.8751356948921e-32
1563,Aliyah Dodge,Skipper,25,-2.1861456850202603,0.704456033140869,-7.62480741520284,2.44398976283749e-14
1564,Tanner Knox,Skipper,24,-2.1876865723314496,0.539273344923942,-9.96318939747681,2.2086135576586905e-23
1565,Madeleine Williams,Skipper,24,-2.1907634805715595,0.650456390336307,-8.26490362858705,1.39807641103851e-16
1566,Jane Minchew,Skipper,1,-2.1919742558210102,0.445555374194353,-12.068466609118,1.5499547740438798e-33
1567,Marlon Wool,Skipper,26,-2.2003161560381694,0.277090379912265,-19.4359402080289,3.83326421389891e-84
1568,Teddy Gao,Skipper,27,-2.20218894778692,0.729488931169185,-7.38514954477642,1.52282132340439e-13
1569,Ben Lewis,Skipper,24,-2.2041670216326295,0.604868600847928,-8.90997303254662,5.104497814128099e-19
1570,Anna Donnelly,Skipper,24,-2.20520665024254,0.787044159804038,-6.84892008059787,7.44095492809115e-12
1571,Emma Launsby,Skipper,25,-2.2176738573402397,0.450415097427559,-11.9953122982646,3.75996312505955e-33
1572,Phillip Furlong,Skipper,25,-2.22483229411316,0.639453154871922,-8.46039800265489,2.6646652165779905e-17
1573,Katherine Sorbie,Skipper,27,-2.2436267854257,0.473676152502679,-11.4610428599772,2.0700708008415897e-30
1574,Holden Haenel,Skipper,28,-2.2647989752058098,1.32433203175913,-4.11527830231752,3.86712534878319e-05
1575,John TIS,Skipper,24,-2.2659350634179103,0.309364123497634,-17.6204367266142,1.71674516030635e-69
1576,Matthew Sullivan,Skipper,24,-2.2749575610770596,1.0307834092573,-5.29709094286629,1.17662102852316e-07
1577,Julia Gordon,Skipper,27,-2.2852598863933102,0.431135368490577,-12.6884876221179,6.84956587421912e-37
1578,Patrick Hartshorne,Skipper,24,-2.28645868799765,1.06718601431997,-5.12717981189145,2.94114586952572e-07
1579,Raaghuv Vazirani,Skipper,26,-2.2905925288973497,0.661713737741331,-8.27516207800797,1.28281005069166e-16
1580,Nick Brodie,Skipper,27,-2.29442070930753,0.779725662809457,-7.02762121451839,2.10084281204404e-12
1581,Oscar Lubliner,Skipper,27,-2.3051808193856895,0.581573445614461,-9.44055606552232,3.70806278445005e-21
1582,Mia Graziano,Skipper,27,-2.3059111561053,0.725763055818098,-7.56597764551712,3.8495825483563904e-14
1583,Ryan Giorgianni,Skipper,26,-2.3070138134695894,0.236616635101426,-23.2114268351081,3.49095247953059e-119
1584,Kerry Wier,Skipper,25,-2.3077877670321,0.503461761411774,-10.9104287320365,1.02770515617049e-27
1585,Miles Laker,Skipper,27,-2.30878016429905,0.91411833995566,-6.01013657019742,1.8536710652298e-09
1586,Ralph Molinari,Skipper,24,-2.3135237835387596,0.332845133874682,-16.5203547358023,2.6185342209542103e-61
1587,Nora VanDerMeid,Skipper,27,-2.31874742561124,0.631666827400743,-8.71336452543524,2.94986160793181e-18
1588,Lawrence Busse,Skipper,26,-2.3237325936177995,0.275586599700892,-19.9898271532562,6.75293034082036e-89
1589,Charlotte Shaw,Skipper,26,-2.32619287281092,0.313669091574269,-17.5707104111104,4.12968567179428e-69
1590,Nisha Kimber,Skipper,24,-2.33500667071532,0.596346001813408,-9.25671095988863,2.1082637952032203e-20
1591,Alexa Quinn,Skipper,26,-2.33709503146907,0.465329143269667,-11.8674942489588,1.74619670334837e-32
1592,Lance Shrum,Skipper,28,-2.33929806756256,0.480001793040911,-11.5093194396637,1.18409125091481e-30
1593,Luca Hokaj,Skipper,24,-2.34137837173798,0.378133256437162,-14.6154144810403,2.23987098868002e-48
1594,Sara Moore,Skipper,24,-2.3480656283141594,0.57123615720761,-9.68646935011814,3.4422272030295003e-22
1595,Patrick McBride,Skipper,25,-2.35146338600083,0.606086606387726,-9.1350959216141,6.53488176888939e-20
1596,Wiktoria Pedryc,Skipper,24,-2.35614506445637,0.85433038134341,-6.48618038831698,8.803975086891628e-11
1597,Weston Rapp,Skipper,27,-2.3564116715557994,0.516093548311362,-10.7376028819665,6.77814609240477e-27
1598,Triston Wilkerson,Skipper,25,-2.3573157671993195,0.754832354033339,-7.3427054865101,2.09318796828083e-13
1599,Elise Singletary,Skipper,26,-2.3614079340269503,0.763102251086168,-7.26849360788644,3.63518350553448e-13
1600,Ivan Shilov,Skipper,25,-2.3660020603747003,0.46233461703739,-12.0068836638343,3.26934223275247e-33
1601,Lucas Posthumus Meyjes,Skipper,27,-2.37477892565876,0.593682924462429,-9.36522611097473,7.58876289301011e-21
1602,Mia Pyenta,Skipper,28,-2.3760187099309396,0.424848181971545,-13.0898868021048,3.76168020243849e-39
1603,Jacqueline Suarez,Skipper,27,-2.3779965984473495,1.05620301236636,-5.26716212079341,1.3854884425455e-07
1604,Matthew Back,Skipper,24,-2.39119866263986,0.521565649510118,-10.6916446051118,1.11378243768954e-26
1605,Brett Stein,Skipper,24,-2.39551640633513,0.357781257973007,-15.5981124838931,7.49782956453876e-55
1606,Keegan Beyer,Skipper,28,-2.39991672847543,0.526146840645974,-10.6151214778273,2.53464525670749e-26
1607,Gregory Gold,Skipper,25,-2.40055349416298,0.603909627825729,-9.24931336900541,2.2593938532029503e-20
1608,Olivia Figley,Skipper,26,-2.40304302179818,0.933020373723335,-5.989407176238,2.10607290658858e-09
1609,Branden Palarz,Skipper,24,-2.40572198222863,0.754917258694668,-7.40600088021904,1.30164969543222e-13
1610,Bronwyn Jensen,Skipper,25,-2.4081473789026995,0.594010427085736,-9.41623753391119,4.67541823393742e-21
1611,Silas Hokanson,Skipper,26,-2.4086593886010594,0.631459129653273,-8.8586181212222,8.10123685146431e-19
1612,Weronika Wozny,Skipper,27,-2.4218521082581597,0.887757563932597,-6.31596759770384,2.6847630136822e-10
1613,Kate Ryan,Skipper,25,-2.43319008122424,0.373318416411171,-15.0498494968242,3.46020595707748e-51
1614,Liam Hoole,Skipper,25,-2.4346041964385,0.456862734359924,-12.3008502859586,8.96256554179701e-35
1615,Nathaniel Bacheller,Skipper,28,-2.43628038451008,0.494671745773566,-11.3640537036856,6.31450266323573e-30
1616,Colin Thompson,Skipper,25,-2.43937008373492,0.22020357783548,-25.5425731006688,6.639709583585162e-144
1617,Nicola Fretenberg,Skipper,5,-2.4772539330952594,0.771305283690431,-7.34138602831682,2.11393123990036e-13
1618,Matthew Blessington,Skipper,24,-2.4852418268184002,0.454425021624225,-12.4782691470366,9.80959078279779e-36
1619,Finn Halstead,Skipper,28,-2.4884509397734997,0.894898322010722,-6.33999047755745,2.29779363932269e-10
1620,Joseph Dunning,Skipper,27,-2.4927947859674995,0.627942623361931,-9.04221257624594,1.5353216245671801e-19
1621,Daniel Gates,Skipper,26,-2.5239591952281395,0.309459736677471,-18.4487815981535,5.33340219016435e-76
