Week 3,troy-swetnam-laser-radial-portion,Troy Swetnam Laser Radial portion of regatta,Texas A&M Galveston,NOT ALLOWED  In-Conference,Singlehanded,09/19/2015,Official,f15/
Week 3,troy-swetnam-laser-full-portion,Troy Swetnam Laser Full portion of regatta,Texas A&M Galveston,NOT ALLOWED  In-Conference,Singlehanded,09/19/2015,Official,f15/
Week 3,central-fall-qualifier,Central Fall Qualifier,Monmouth,NOT ALLOWED  In-Conference,2 Divisions,09/19/2015,Official,f15/
Week 3,lake-champlain-open,Lake Champlain Open,Vermont,NOT ALLOWED  In-Conference,2 Divisions,09/19/2015,Official,f15/
Week 3,troy-swetnam,Troy Swetnam Memorial Regatta,Texas A&M Galveston,NOT ALLOWED  In-Conference,2 Divisions,09/19/2015,Official,f15/
Week 3,stuart-walker,Stuart Walker,Middlebury,NOT ALLOWED  In-Conference,Combined,09/19/2015,Official,f15/
Week 3,central-series,Central Series 2,Boston College,NOT ALLOWED  In-Conference,2 Divisions,09/19/2015,Official,f15/
Week 3,north-points,SAISA North Points #2,Tennessee,NOT ALLOWED  In-Conference,2 Divisions,09/19/2015,Official,f15/
Week 3,sailpack-women,2015 SailPack Women's Intercollegiate Regatta,North Carolina State,NOT ALLOWED  In-Conference,Combined,09/19/2015,Official,f15/
Week 3,southpoints,SAISA South Points #2,New College,NOT ALLOWED  In-Conference,2 Divisions,09/19/2015,Official,f15/
Week 3,ny-maritime-fall-open,NY Maritime Fall Open,NY Maritime,NOT ALLOWED  In-Conference,2 Divisions,09/19/2015,Official,f15/
Week 3,busa-vs-maisa-all-stars,British America Trophy Team Race,Georgetown,NOT ALLOWED  Promotional,Team,09/19/2019,Official,f19/
Week 3,frye-street-invite,Frye Street Invite,Bates,NOT ALLOWED  In-Conference,2 Divisions,09/19/2021,Official,f21/
Week 3,hatch,Hatch Brown,,NOT ALLOWED  In-Conference,3 Divisions,09/20/2008,Official,f08/
Week 3,hatch-brown,Hatch Brown Trophy,MIT,NOT ALLOWED  Interconference,3 Divisions,09/20/2014,Official,f14/
Week 3,mrs-hurst-bowl,Mrs. Hurst Bowl,Dartmouth,NOT ALLOWED  Interconference,2 Divisions,09/20/2014,Official,f14/
Week 3,nevins,Nevins Trophy,Kings Point,NOT ALLOWED  Interconference,3 Divisions,09/20/2014,Official,f14/
Week 3,shields,Shields Trophy Regatta,Navy,NOT ALLOWED  Two-Conference,1 Division,09/20/2014,Official,f14/
Week 3,mcsa-sloop,MCSA Sloop Championship,Great Lakes,NOT ALLOWED  In-Conference,1 Division,09/20/2014,Official,f14/
Week 3,north-points-2,SAISA North Points #2,Clemson,NOT ALLOWED  In-Conference,2 Divisions,09/20/2014,Official,f14/
Week 3,buckeye-invitational,Buckeye Invitational,Ohio State,NOT ALLOWED  In-Conference,2 Divisions,09/20/2014,Official,f14/
Week 3,sacred-heart-invitational,Sacred Heart Invitational,Sacred Heart,NOT ALLOWED  In-Conference,2 Divisions,09/20/2014,Official,f14/
Week 3,lake-champlain-open,Lake Champlain Open,Vermont,NOT ALLOWED  In-Conference,2 Divisions,09/20/2014,Official,f14/
Week 3,central-series-2,Central Series 2,Boston College,NOT ALLOWED  In-Conference,2 Divisions,09/20/2014,Official,f14/
Week 3,central-fall-qualifer,Central Fall Qualifer,Washington College,NOT ALLOWED  In-Conference,2 Divisions,09/20/2014,Official,f14/
Week 3,edward-teach,The Edward Teach Memorial,Hampton,NOT ALLOWED  In-Conference,Combined,09/20/2014,Official,f14/
Week 3,2014-troy-swetnam,Troy Swetnam Memorial,Texas A&M Galveston,NOT ALLOWED  In-Conference,2 Divisions,09/20/2014,Official,f14/
Week 3,ny-maritime-fall-open,NY Maritime Fall Open,NY Maritime,NOT ALLOWED  In-Conference,2 Divisions,09/20/2014,Official,f14/
Week 3,streufert-team-race,Streufert Team Race,Minnesota,NOT ALLOWED  In-Conference,Team,09/20/2014,Official,f14/
Week 3,south-points-2,SAISA South Points #2,New College,NOT ALLOWED  In-Conference,2 Divisions,09/20/2014,Official,f14/
Week 3,donaghy-bown,Donaghy Bowl,U. Connecticut,NOT ALLOWED  Promotional,2 Divisions,09/20/2015,Official,f15/
Week 3,nwicsa-singlehand-qualifier-2013,NWICSA Men's Singlehanded Champions,Western Washington,Conference Championship,Singlehanded,09/21/2013,Official,f13/
Week 3,nwicsa-women-singlehanded-champio,NWICSA Women's Singlehanded Champio,Western Washington,Conference Championship,Singlehanded,09/21/2013,Official,f13/
Week 3,seisa-single-hands,SEISA Men's Single Handed,Oklahoma State,Conference Championship,Singlehanded,09/21/2013,Official,f13/
Week 3,seisa-women-single-handed,SEISA Women's Single Handed,Oklahoma State,Conference Championship,Singlehanded,09/21/2013,Official,f13/
Week 3,hatch-brown,Hatch Brown Trophy,MIT,NOT ALLOWED  Interconference,3 Divisions,09/21/2013,Official,f13/
Week 3,nevins,64th Nevins Trophy,Kings Point,NOT ALLOWED  Interconference,3 Divisions,09/21/2013,Official,f13/
Week 3,shields,Shields,Navy,NOT ALLOWED  Interconference,1 Division,09/21/2013,Official,f13/
Week 3,mrs-hurst-bowl,Mrs. Hurst Bowl,Dartmouth,NOT ALLOWED  Interconference,2 Divisions,09/21/2013,Official,f13/
Week 3,north-points-2,SAISA North Points #2,Tennessee,NOT ALLOWED  In-Conference,2 Divisions,09/21/2013,Official,f13/
Week 3,bc-central-series,BC Central Series,Boston College,NOT ALLOWED  In-Conference,2 Divisions,09/21/2013,Official,f13/
Week 3,lake-champlain-open,Lake Champlain Open,Vermont,NOT ALLOWED  In-Conference,2 Divisions,09/21/2013,Official,f13/
Week 3,stuart-walker-open,Stuart Walker Open,Middlebury,NOT ALLOWED  In-Conference,Combined,09/21/2013,Official,f13/
Week 3,denison-jv,Denison University JV,Denison,NOT ALLOWED  In-Conference,2 Divisions,09/21/2013,Official,f13/
Week 3,central-fall-1,Central Fall #1,Ocean County,NOT ALLOWED  In-Conference,2 Divisions,09/21/2013,Official,f13/
Week 3,streufert-cup,Streufert Cup,Minnesota,NOT ALLOWED  In-Conference,2 Divisions,09/21/2013,Official,f13/
Week 3,edward-teach-memorial,Edward Teach Memorial,Hampton,NOT ALLOWED  In-Conference,Combined,09/21/2013,Official,f13/
Week 3,mcsa-sloop,MCSA Sloop Championship,Great Lakes,NOT ALLOWED  In-Conference,1 Division,09/21/2013,Official,f13/
Week 3,maritime-fall-open,Maritime Fall Open,NY Maritime,NOT ALLOWED  In-Conference,2 Divisions,09/21/2013,Official,f13/
Week 3,bu-invite,BU Invite,Boston University,NOT ALLOWED  In-Conference,Combined,09/21/2013,Official,f13/
Week 3,south-points-2,SAISA South Points #2,Rollins,NOT ALLOWED  In-Conference,2 Divisions,09/21/2013,Official,f13/
Week 3,donaghy-bowl,58th Donaghy Bowl,U. Connecticut,NOT ALLOWED  In-Conference,2 Divisions,09/21/2014,Official,f14/
Week 4,bowdoin-mid-week-invite,Bowdoin Mid Week Invite,Bowdoin,NOT ALLOWED  In-Conference,1 Division,09/21/2016,Official,f16/
Week 4,bobby-berliner-miweek-firefly-series,Bobby Berliner Trophy for Midweek Firefly Series,MIT,NOT ALLOWED  In-Conference,1 Division,09/21/2017,Official,f17/
Week 3,mcsa-singlehanded,MCSA Men's Singlehanded Championship,Wisconsin,Conference Championship,Singlehanded,09/21/2019,Official,f19/
Week 3,mcsa-womens-singlehanded-championships,MCSA Women's Singlehanded Championships,Wisconsin,Conference Championship,Singlehanded,09/21/2019,Official,f19/
Week 3,carl-van-duyne-maisa-men-singles,Carl Van Duyne MAISA Men's Singles,Navy,Conference Championship,Singlehanded,09/21/2019,Official,f19/
Week 3,saisa-match-race-qualifiers,SAISA Match Race Conference Championships,Charleston,Conference Championship,1 Division,09/21/2019,Official,f19/
Week 3,yale-invite,Yale Invite,Yale,Scrimmage,1 Division,09/21/2019,Official,f19/
Week 3,2019-sugar-bowl,Allstate Sugar Bowl,Tulane,NOT ALLOWED  Promotional,Combined,09/21/2019,Official,f19/
Week 3,canam-cup,CanAm Cup,Queen's,NOT ALLOWED  Two-Conference,2 Divisions,09/21/2019,Official,f19/
Week 3,boiler-cup,Boiler Cup,Purdue,NOT ALLOWED  In-Conference,Combined,09/21/2019,Official,f19/
Week 3,princeton-fall-open,Princeton Fall Open,Princeton,NOT ALLOWED  In-Conference,2 Divisions,09/21/2019,Official,f19/
Week 3,cazenovia-fall-open,Cazenovia Fall Open,Syracuse,NOT ALLOWED  In-Conference,2 Divisions,09/21/2019,Official,f19/
Week 3,emma-biagioni,Emma Biagioni,Hope,NOT ALLOWED  In-Conference,2 Divisions,09/21/2019,Official,f19/
Week 3,susan-rogers-75,Susan Rogers '75 Memorial,Cornell,NOT ALLOWED  In-Conference,Combined,09/21/2019,Official,f19/
Week 3,coed-top-maisa,Top MAISA Coed,Cornell,NOT ALLOWED  In-Conference,Combined,09/21/2019,Official,f19/
Week 3,mrs-hurst-bowl,Mrs. Hurst Bowl,Dartmouth,NOT ALLOWED  In-Conference,2 Divisions,09/21/2019,Official,f19/
Week 3,salt-pond-invite,Salt Pond Invite,Rhode Island,NOT ALLOWED  In-Conference,2 Divisions,09/21/2019,Official,f19/
Week 3,neisa-showcase-qualifier,NEISA Showcase Qualifier,Connecticut College,NOT ALLOWED  In-Conference,2 Divisions,09/21/2019,Official,f19/
Week 3,hood,Hood Trophy,Tufts,NOT ALLOWED  In-Conference,Combined,09/21/2019,Official,f19/
Week 3,sherman-hoyt,Sherman Hoyt Trophy,Brown,NOT ALLOWED  In-Conference,2 Divisions,09/21/2019,Official,f19/
Week 3,richard-ross-bowl,The Richard Ross College Bowl,Tufts,NOT ALLOWED  In-Conference,1 Division,09/21/2019,Official,f19/
Week 4,neisa-men-singlehanded,NEISA Men's Singlehanded Championship,Boston College,Conference Championship,Singlehanded,09/22/2012,Official,f12/
Week 4,faye-bennet-maisa-womens-singles,Faye Bennet MAISA Womens Singles,Navy,Conference Championship,Singlehanded,09/22/2012,Official,f12/
Week 4,nwicsa-women-single-hand-quals,NWICSA Women's Singlehand Champs,Oregon,Conference Championship,Singlehanded,09/22/2012,Official,f12/
Week 4,nwicsa-men-singlehand-quals,NWICSA Men's Singlehand Champs,Oregon,Conference Championship,Singlehanded,09/22/2012,Official,f12/
Week 4,st-mary-fall-interconference,St. Mary's Fall Interconference,St. Mary's,NOT ALLOWED  Interconference,2 Divisions,09/22/2012,Official,f12/
Week 4,hood,Hood Trophy,Tufts,NOT ALLOWED  Interconference,2 Divisions,09/22/2012,Official,f12/
Week 4,saisa-north-points-3,SAISA North Points #3,Clemson,NOT ALLOWED  In-Conference,2 Divisions,09/22/2012,Official,f12/
Week 4,saisa-sp-3,SAISA South Points #3,South Florida,NOT ALLOWED  In-Conference,Combined,09/22/2012,Official,f12/
Week 4,princeton-women-fall-open,Princeton Women's Fall Open,Princeton,NOT ALLOWED  In-Conference,2 Divisions,09/22/2012,Official,f12/
Week 4,north-fall-1,North Fall # 1,Fordham,NOT ALLOWED  In-Conference,2 Divisions,09/22/2012,Official,f12/
Week 4,denison-jv-regatta,Denison JV Regatta,Denison,NOT ALLOWED  In-Conference,2 Divisions,09/22/2012,Official,f12/
Week 4,2012-davis-cup,2012 Davis Cup,Iowa,NOT ALLOWED  In-Conference,2 Divisions,09/22/2012,Official,f12/
Week 4,coho-memorial-regatta,Coho Memorial Regatta,Webb Institute,NOT ALLOWED  In-Conference,2 Divisions,09/22/2012,Official,f12/
Week 4,back-to-bayou,Back to the Bayou,Tulane,NOT ALLOWED  In-Conference,2 Divisions,09/22/2012,In progress: 2B,f12/
Week 4,maisa-laser-2,MAISA Laser #2,Navy,NOT ALLOWED  In-Conference,Singlehanded,09/22/2012,Official,f12/
Week 4,chris-loder,Chris Loder Trophy,New Hampshire,NOT ALLOWED  In-Conference,2 Divisions,09/22/2012,Official,f12/
Week 4,salt-pond-invitational-ss2,Salt Pond Invitational (SS2) ,Rhode Island,NOT ALLOWED  In-Conference,Combined,09/22/2012,Official,f12/
Week 4,colony-cup-fall-2012,"Colony Cup, Fall 2012",William and Mary,NOT ALLOWED  In-Conference,2 Divisions,09/22/2012,In progress: 14B,f12/
Week 4,women-regis-bowl,Women's Regis Bowl,Boston University,NOT ALLOWED  In-Conference,2 Divisions,09/22/2012,Official,f12/
Week 4,mascoma-invitational-north-series-2,Mascoma Invitational/Northern Series 2,Dartmouth,NOT ALLOWED  In-Conference,Combined,09/22/2012,Official,f12/
Week 4,saisa-men-singlehanded,SAISA Men's Singlehanded,Charleston,NOT ALLOWED  In-Conference,Singlehanded,09/22/2012,Official,f12/
Week 4,commonwealth-invitational,Commonwealth Invitational,Mass Maritime,NOT ALLOWED  In-Conference,2 Divisions,09/22/2012,Official,f12/
Week 4,fj-invitational-day-2,FJ Invitational Day 2,Boston University,NOT ALLOWED  In-Conference,2 Divisions,09/22/2012,Official,f12/
Week 3,bu-fj-invite,BU FJ Invitational,Boston University,NOT ALLOWED  In-Conference,Combined,09/22/2013,Official,f13/
Week 3,donaghy-bowl,Donaghy Bowl,U. Connecticut,NOT ALLOWED  In-Conference,2 Divisions,09/22/2013,In progress: 6B,f13/
Week 4,saisa-women-single-handed,SAISA Women's Singlehanded Championship,Charleston,Conference Championship,Singlehanded,09/22/2018,Official,f18/
Week 4,pccsc-women-singlehanded,PCCSC Women's Singlehanded Championship,Berkeley,Conference Championship,Singlehanded,09/22/2018,Official,f18/
Week 4,pccsc-men-singlehanded,PCCSC Men's Singlehanded Championship,Berkeley,Conference Championship,Singlehanded,09/22/2018,Official,f18/
Week 4,carl-van-duyne-maisa-men-singles,Carl Van Duyne MAISA Men's Singles,Navy,Conference Championship,Singlehanded,09/22/2018,Official,f18/
Week 4,saisa-men-single-handed,SAISA Men's Singlehanded Championship,Charleston,Conference Championship,Singlehanded,09/22/2018,Official,f18/
Week 4,cary-price,Cary Price Memorial Regatta,Michigan,NOT ALLOWED  Interconference,2 Divisions,09/22/2018,Official,f18/
Week 4,all-state-sugar-bowl,All-State Sugar Bowl,Tulane,NOT ALLOWED  Promotional,Combined,09/22/2018,Official,f18/
Week 4,ross,Ross Trophy,Tufts,NOT ALLOWED  In-Conference,1 Division,09/22/2018,Official,f18/
Week 4,streufert-team-race,Streufert Team Race,Minnesota,NOT ALLOWED  In-Conference,Team,09/22/2018,Official,f18/
Week 4,norman-reid,Norman Reid Trophy,Boston College,NOT ALLOWED  In-Conference,2 Divisions,09/22/2018,Official,f18/
Week 4,saisa-np,SAISA North Points #2,Clemson,NOT ALLOWED  In-Conference,2 Divisions,09/22/2018,Official,f18/
Week 4,sp2,SAISA South Points #2,U. Miami,NOT ALLOWED  In-Conference,2 Divisions,09/22/2018,Official,f18/
Week 4,top-women,Top 9 Regatta Women,Georgetown,NOT ALLOWED  In-Conference,Combined,09/22/2018,Official,f18/
Week 4,cayuga-lake-invite,Cayuga Lake Invite,Cornell,NOT ALLOWED  In-Conference,1 Division,09/22/2018,Official,f18/
Week 4,aggie-fall,Aggie Fall,Texas A&M,NOT ALLOWED  In-Conference,2 Divisions,09/22/2018,Official,f18/
Week 4,luce,Luce Trophy,St. Mary's,NOT ALLOWED  In-Conference,2 Divisions,09/22/2018,Official,f18/
Week 4,top-coed,Top 9 Regatta Coed,Georgetown,NOT ALLOWED  In-Conference,Combined,09/22/2018,Official,f18/
Week 4,hood,Hood Trophy,Tufts,NOT ALLOWED  In-Conference,Combined,09/22/2018,Official,f18/
Week 4,sherman-hoyt,Sherman Hoyt Trophy,Brown,NOT ALLOWED  In-Conference,2 Divisions,09/22/2018,Official,f18/
Week 4,salt-pond-invite,Salt Pond Invite,Rhode Island,NOT ALLOWED  In-Conference,2 Divisions,09/22/2018,Official,f18/
Week 4,mrs-hurst-bowl,Mrs. Hurst Bowl,Dartmouth,NOT ALLOWED  In-Conference,2 Divisions,09/22/2018,Official,f18/
Week 3,harvard-invite,Harvard Invite,Harvard,NOT ALLOWED  In-Conference,2 Divisions,09/22/2019,Official,f19/
Week 4,2011-pccsc-women-singles,2011 PCCSC Women's Singles,Stanford,Conference Championship,Singlehanded,09/23/2011,Official,f11/
Week 4,saisa-south-women-regatta,SAISA South Women's Regatta,South Florida,NOT ALLOWED  In-Conference,2 Divisions,09/23/2012,Official,f12/
Week 4,bowdoin-midweek-invite,Bowdoin Midweek Invite,Bowdoin,NOT ALLOWED  In-Conference,Combined,09/23/2015,Official,f15/
Week 4,saisa-single-handed-champs,SAISA Singlehanded Championships,South Florida,Conference Championship,Singlehanded,09/23/2017,Official,f17/
Week 4,faye-benent-maisa-women-singles,Faye Benent - MAISA Women's Singles,Navy,Conference Championship,Singlehanded,09/23/2017,Official,f17/
Week 4,neisa-men-singlehanded,NEISA Men's Singlehanded Championship,Roger Williams,Conference Championship,Singlehanded,09/23/2017,Official,f17/
Week 4,nwicsa-women-singlehanded,NWICSA Women's Singlehanded Championship,Washington,Conference Championship,Singlehanded,09/23/2017,Official,f17/
Week 4,nwicsa-men-singlehanded-championships,NWICSA Men's Singlehanded Championship,Washington,Conference Championship,Singlehanded,09/23/2017,Official,f17/
Week 4,neisa-women-singlehanded,NEISA Women's Singlehanded Championship,Roger Williams,Conference Championship,Singlehanded,09/23/2017,Official,f17/
Week 4,2017-pccsc-match-race,2017 PCCSC Match Race Championship,Stanford,Conference Championship,1 Division,09/23/2017,Official,f17/
Week 4,st-mary-fall-interconference,St. Mary's Fall InterConference,St. Mary's,NOT ALLOWED  Interconference,2 Divisions,09/23/2017,Official,f17/
Week 4,35th-stedman-hood,35th Professor Stedman Hood Trophy,Tufts,NOT ALLOWED  Interconference,2 Divisions,09/23/2017,Official,f17/
Week 4,richard-ross-bowl-2017,Richard Ross College Bowl 2017,Tufts,NOT ALLOWED  Promotional,1 Division,09/23/2017,Pending,f17/
Week 4,saisa-south-points,SAISA South Points #2,Eckerd,NOT ALLOWED  In-Conference,Combined,09/23/2017,Official,f17/
Week 4,central-fall-qualifer,Central Fall Qualifer,Ocean County,NOT ALLOWED  In-Conference,2 Divisions,09/23/2017,Official,f17/
Week 4,south-qualifier,South Qualifier,Old Dominion,NOT ALLOWED  In-Conference,2 Divisions,09/23/2017,Official,f17/
Week 4,chris-loder,The Chris Loder Trophy,New Hampshire,NOT ALLOWED  In-Conference,2 Divisions,09/23/2017,Official,f17/
Week 4,aggie-fall,Aggie Fall,Texas A&M,NOT ALLOWED  In-Conference,2 Divisions,09/23/2017,Official,f17/
Week 4,north-fall-qualifier,North Fall Qualifier,Cornell,NOT ALLOWED  In-Conference,2 Divisions,09/23/2017,Official,f17/
Week 4,amanda,Amanda Trophy,Roger Williams,NOT ALLOWED  In-Conference,2 Divisions,09/23/2017,Official,f17/
Week 4,maisa-laser-elimination,MAISA Laser Elimination,Navy,NOT ALLOWED  In-Conference,Singlehanded,09/23/2017,Official,f17/
Week 4,salt-pond-invite,Salt Pond Invite,Rhode Island,NOT ALLOWED  In-Conference,2 Divisions,09/23/2017,Official,f17/
Week 4,harvard-invitational,Harvard Invitational,Harvard,NOT ALLOWED  In-Conference,Combined,09/23/2018,Official,f18/
Week 4,bowdoin-mid-week-invite,Bowdoin Mid Week Invite,Bowdoin,NOT ALLOWED  In-Conference,1 Division,09/23/2021,Official,f21/
Week 4,pccsc-single-handed-women,PCCSC Single-Handed Championship - Women,Washington,Conference Championship,Singlehanded,09/23/2023,Official,f23/
Week 4,saisa-match-race-championships,SAISA Match Race Championships,Charleston,Conference Championship,1 Division,09/23/2023,Official,f23/
Week 4,pccsc-single-handed-open,PCCSC Single-Handed Championship - Open,Washington,Conference Championship,Singlehanded,09/23/2023,Official,f23/
Week 4,intrepid-maisa-match-race,Intrepid Trophy - MAISA Match Race,Navy,Conference Championship,1 Division,09/23/2023,Official,f23/
Week 4,saisa-women-top-18-invite,SAISA Women's Top 12 Invite,Eckerd,Regional,2 Divisions,09/23/2023,Official,f23/
Week 4,sugar-bowl-womens,Sugar Bowl Women’s,Tulane,Regional,Combined,09/23/2023,Official,f23/
Week 4,sugar-bowl-open,Sugar Bowl Open,Tulane,Regional,Combined,09/23/2023,Official,f23/
Week 4,salt-pond-invite,Salt Pond Invite,Rhode Island,Regional,2 Divisions,09/23/2023,Official,f23/
Week 4,ashley-river,The Ashley River Trophy,Citadel,Fundamental,2 Divisions,09/23/2023,Official,f23/
Week 4,cazenovia-fall-open,Cazenovia Fall Open,Syracuse,Fundamental,2 Divisions,09/23/2023,Official,f23/
Week 4,miami,Miami Trophy Regatta,U. Miami,Fundamental,2 Divisions,09/23/2023,Official,f23/
Week 4,eagle-invite,Eagle Invite,Boston College,Fundamental,Combined,09/23/2023,Pending,f23/
Week 4,ross-courageous,Ross Courageous Trophy,New Hampshire,Fundamental,1 Division,09/23/2023,Official,f23/
Week 4,mcsa-sloop,MCSA Sloop Championship,Hillsdale,Fundamental,1 Division,09/23/2023,Official,f23/
Week 4,hood,Hood Trophy,Tufts,Fundamental,2 Divisions,09/23/2023,Official,f23/
Week 4,callagy-ross,Callagy Ross Trophy,Vermont,Fundamental,Combined,09/23/2023,Official,f23/
Week 4,mrs-hurst-bowl,Mrs. Hurst Bowl,Bowdoin,Fundamental,2 Divisions,09/23/2023,Official,f23/
Week 4,sherman-hoyt,Sherman Hoyt Trophy,Brown,Fundamental,2 Divisions,09/23/2023,Official,f23/
Week 4,pccsc-women-single-handeds,PCCSC Women's Single-handeds,Southern Cal,Conference Championship,Singlehanded,09/24/2010,Official,f10/
Week 4,saisa-women,SAISA Women's,Charleston,Conference Championship,2 Divisions,09/24/2011,Official,f11/
Week 4,2011-pccsc-men-singles,2011 PCCSC Men's Singles,Stanford,Conference Championship,Singlehanded,09/24/2011,Official,f11/
Week 4,saisa-women-singlehanded-championships,SAISA Women's Singlehanded Championships,Charleston,Conference Championship,1 Division,09/24/2011,Official,f11/
Week 4,nwicsa-women-singlehanded-champs,NWICSA Women's Singlehanded Champs,College Sailing,Conference Championship,Singlehanded,09/24/2011,Official,f11/
Week 4,nwicsa-mens-singlehanded-champs,NWICSA Mens Singlehanded Champs,College Sailing,Conference Championship,Singlehanded,09/24/2011,Official,f11/
Week 4,st-mary-fall,St. Mary's Fall Intersectional,St. Mary's,NOT ALLOWED  Interconference,2 Divisions,09/24/2011,Official,f11/
Week 4,steadman-hood,Professor Steadman Hood Trophy,Tufts,NOT ALLOWED  Interconference,2 Divisions,09/24/2011,Official,f11/
Week 4,colony-cup,Colony Cup,William and Mary,NOT ALLOWED  In-Conference,2 Divisions,09/24/2011,Official,f11/
Week 4,maisa-laser-qualifier,MAISA Laser Qualifier,Kings Point,NOT ALLOWED  In-Conference,Singlehanded,09/24/2011,Official,f11/
Week 4,maisa-north-1-qualifier,MAISA North #1 Qualifier,Cornell,NOT ALLOWED  In-Conference,2 Divisions,09/24/2011,Official,f11/
Week 4,princeton-women,Princeton Women's,Princeton,NOT ALLOWED  In-Conference,2 Divisions,09/24/2011,In progress: 2A,f11/
Week 4,women-regis-bowl,Women's Regis Bowl,Boston University,NOT ALLOWED  In-Conference,2 Divisions,09/24/2011,Official,f11/
Week 4,mascoma-invitational-n-series-2,Mascoma Invitational (N. Series 2),Dartmouth,NOT ALLOWED  In-Conference,Combined,09/24/2011,Official,f11/
Week 4,south-points-3,SAISA South Points #3,Rollins,NOT ALLOWED  In-Conference,2 Divisions,09/24/2011,Official,f11/
Week 4,commonwealth-invite-iii,Commonwealth Invite III,Mass Maritime,NOT ALLOWED  In-Conference,2 Divisions,09/24/2011,Official,f11/
Week 4,salt-pond-invitational,Salt Pond Invitational,New Hampshire/Rhode Island,NOT ALLOWED  In-Conference,Combined,09/24/2011,Official,f11/
Week 4,midweek-fly,Midweek Fly Regatta #1,MIT,NOT ALLOWED  In-Conference,1 Division,09/24/2015,Official,f15/
Week 4,faye-bennet-maisa-womens-singles,Faye Bennet MAISA Womens Singles,Navy,Conference Championship,Singlehanded,09/24/2016,Official,f16/
Week 4,saisa-men-singlehanded,SAISA Men's Singlehanded,Charleston,Conference Championship,Singlehanded,09/24/2016,Official,f16/
Week 4,nwicsa-singlehand-men-qualifier,NWICSA Singlehand Men's Qualifier,Western Washington,Conference Championship,Singlehanded,09/24/2016,Official,f16/
Week 4,nwicsa-singlehand-women-qualifier,NWICSA Singlehand Women's Qualifier,Western Washington,Conference Championship,Singlehanded,09/24/2016,Official,f16/
Week 4,neisa-men-singles,NEISA Men Singles,Connecticut College,Conference Championship,Singlehanded,09/24/2016,Official,f16/
Week 4,neisa-women-singles,NEISA Women Singles,Connecticut College,Conference Championship,Singlehanded,09/24/2016,Official,f16/
Week 4,34th-stedman-hood,34th Professor Stedman Hood Trophy,Tufts,NOT ALLOWED  Interconference,2 Divisions,09/24/2016,Official,f16/
Week 4,timme-angsten,Timme Angsten,Northwestern,NOT ALLOWED  Interconference,2 Divisions,09/24/2016,Official,f16/
Week 4,st-mary-fall-interconference,St. Mary's Fall Interconference,St. Mary's,NOT ALLOWED  Interconference,2 Divisions,09/24/2016,In progress: 14B,f16/
Week 4,richard-ross-bowl,Richard B Ross College Bowl,Tufts,NOT ALLOWED  Promotional,1 Division,09/24/2016,Official,f16/
Week 4,central-fall-qualifier,Central Fall Qualifier,Villanova,NOT ALLOWED  In-Conference,2 Divisions,09/24/2016,Official,f16/
Week 4,south-tom-curtis,South #1/ Tom Curtis Memorial Regatta,Georgetown,NOT ALLOWED  In-Conference,2 Divisions,09/24/2016,Official,f16/
Week 4,north-fall,MAISA North Qualifier,Hobart & William Sm,NOT ALLOWED  In-Conference,2 Divisions,09/24/2016,Official,f16/
Week 4,dave-fallon,Central Series 3,Mass Maritime,NOT ALLOWED  In-Conference,2 Divisions,09/24/2016,Official,f16/
Week 4,amanda,Amanda Trophy,Roger Williams,NOT ALLOWED  In-Conference,2 Divisions,09/24/2016,Official,f16/
Week 4,laser-elimination,Laser Elimination,Navy,NOT ALLOWED  In-Conference,Singlehanded,09/24/2016,Official,f16/
Week 4,aggie-fall,Aggie Fall,Texas A&M,NOT ALLOWED  In-Conference,2 Divisions,09/24/2016,Official,f16/
Week 4,salt-pond-invite,Salt Pond Invite,Rhode Island,NOT ALLOWED  In-Conference,2 Divisions,09/24/2016,In progress: 9B,f16/
Week 4,chris-loder,Chris Loder Trophy,New Hampshire,NOT ALLOWED  In-Conference,2 Divisions,09/24/2016,Official,f16/
Week 4,saisa-sp,SAISA South Points #3,South Florida,NOT ALLOWED  In-Conference,2 Divisions,09/24/2016,Official,f16/
Week 4,saisa-sp,SAISA South Points #3,South Florida,NOT ALLOWED  In-Conference,Combined,09/24/2017,Official,f17/
Week 4,pccsc-women-singlehanded,PCCSC Women's Singlehanded Championship,UC Santa Barbara,Conference Championship,Singlehanded,09/24/2022,Official,f22/
Week 4,pccsc-open-singlehanded,PCCSC Open Singlehanded Championship,UC Santa Barbara,Conference Championship,Singlehanded,09/24/2022,Official,f22/
Week 4,saisa-match-race,SAISA Match Race Conference Championships,Charleston,Conference Championship,Team,09/24/2022,Official,f22/
Week 4,maisa-match-race,MAISA Match Race Championship,Kings Point,Conference Championship,Team,09/24/2022,Official,f22/
Week 4,sugar-bowl-open,Sugar Bowl Open,Tulane,Regional,Combined,09/24/2022,Official,f22/
Week 4,webb-wollum,Webb/Wollum,Christopher Newport,Regional,Combined,09/24/2022,Official,f22/
Week 4,sugar-bowl-women,Sugar Bowl Women's,Tulane,Regional,Combined,09/24/2022,Official,f22/
Week 4,coho,Coho Regatta,Stony Brook,Fundamental,2 Divisions,09/24/2022,Official,f22/
Week 4,top-women-susan-rogers-75,Top 9/Women's Susan Rogers '75 Memorial Regatta,Cornell,Fundamental,Combined,09/24/2022,Official,f22/
Week 4,oyster-bowl,Oyster Bowl,St. Mary's,Fundamental,Combined,09/24/2022,Official,f22/
